Year,Gender,Class,NrPS1,NrPSM1,NrPSA1,NrPCA1,NrPC1,NFS1,NPS1,NPC1,NET1,NL1,NrPS2,NrPSM2,NrPSA2,NrPCA2,NrPC2,NFS2,NPS2,NPC2,NET2,NL2,BS,PF,ECTS
2009,0,11,2,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,4
2016,0,5,7,0,0,0,5,10,0,1.3,3.6,2,6,1,0,0,1,9.42,2.17,0.14,1.4,0,0,27.3,4
2012,1,9,7,0,0,0,4,10,0,1.01,6.4,2.7,0,0,0,0,0,0.43,0,0,0,0,0,20.8,4
2014,0,6,7,0,1,0,7,10,0.14,1.88,5.6,2.45,7,1,0,0,7,10,2.17,1.88,8.1,2.15,8.06,51.49,7
2010,0,11,7,1,2,0,3,10,2.75,0.72,8.1,2.1,6,0,0,0,5,9.42,0,1.3,7.8,2.1,0,45.05,5
2012,1,7,7,0,1,0,7,10,0.14,1.88,8.7,2.5,7,2,1,0,6,10,4.49,1.59,6.6,2.2,5.87,53.72,7
2016,0,11,7,1,2,0,7,10,2.75,1.88,2.8,1.6,7,2,0,0,7,10,4.2,1.88,2.6,2.7,4.57,41.9,4
2011,0,14,6,0,1,0,4,9.42,0.14,1.01,8.2,2.8,7,5,1,0,5,10,8.84,1.3,9.7,2.8,3,59.3,8
2010,0,7,5,0,0,0,2,8.55,0,0.43,9.1,2.3,7,0,0,0,6,10,0,1.59,6.7,2.7,0,42.92,4
2014,0,2,7,1,1,0,6,10,2.46,1.59,6.8,2.3,7,1,0,0,7,10,2.17,1.88,8.2,2.3,3.5,50.8,7
2013,1,14,7,1,2,0,6,10,2.75,1.59,8.9,2.3,7,3,2,0,7,10,6.52,1.88,7,2.6,4.5,58.09,8
2009,0,1,7,0,0,0,7,10,0,1.88,5,2.4,7,0,0,2,4,10,0,5.36,7.9,2.2,0,40.99,4
2012,0,10,7,1,0,0,6,10,2.17,1.59,5.6,2.6,7,0,1,0,6,10,0.14,1.59,8.3,2.2,9.09,52.97,7
2015,0,2,7,0,2,0,6,10,0.43,1.59,8.2,2.9,7,0,1,0,7,10,0.14,1.88,4.6,2.3,9,51.11,7
2009,1,6,7,3,0,1,4,10,5.94,3.33,9.9,3.6,7,3,0,3,4,10,5.94,7.1,8.2,4.1,0,65.59,9
2013,1,5,7,0,0,0,7,10,0,1.88,7.8,2.8,7,0,2,0,7,10,0.43,1.88,8.5,2.5,1.3,47.32,6
2013,0,1,7,0,0,0,7,10,0,1.88,6.3,2.4,7,0,0,0,7,10,0,1.88,7.1,2.9,3.04,45.01,5
2015,0,9,7,0,0,0,7,10,0,1.88,5.1,2.8,6,0,1,0,6,9.42,0.14,1.73,3.2,2.2,6.14,41.12,4
2011,0,13,7,0,1,0,5,10,0.14,1.3,8.6,2.8,7,0,1,0,6,10,0.14,1.59,9.4,2.23,0.14,47.45,7
2010,1,4,7,1,3,6,0,10,3.04,9.42,8.7,3.2,7,2,1,1,12,10,4.49,5.65,8,3.4,1.5,60.22,9
2012,1,4,7,1,3,2,5,10,3.04,5.65,8,3.6,7,4,2,2,5,10,7.97,5.65,6.5,3.3,17.82,76.86,9
2013,0,4,7,0,0,0,6,10,0,1.59,6,2.5,7,1,0,0,6,10,2.17,1.59,6.1,2.4,1.25,42.92,4
2011,0,14,5,0,0,0,1,8.55,0,0.14,5,2.25,4,0,1,0,0,7.39,0.14,0,9.6,2.15,0,38.08,4
2016,0,5,7,2,0,0,7,10,4.2,1.88,2.7,1.8,4,0,0,0,7,7.68,0,1.88,1,2.2,6.5,36.48,4
2009,0,12,7,0,0,0,3,10,0,0.72,7.1,2.3,7,0,0,2,4,10,0,5.36,9.3,2.4,0,45.25,6
2011,0,12,7,0,1,0,3,10,0.14,0.72,9.3,2.05,7,0,1,0,7,10,0.14,1.88,7.9,2.15,2.14,46.92,6
2015,0,11,7,2,1,0,7,10,4.49,1.88,8.5,2.6,6,0,0,0,6,9.42,0,1.73,7.8,2.2,6,56.13,8
2015,1,4,7,1,0,0,6,10,2.17,1.59,7.7,2.2,6,1,0,0,5,9.42,2.17,1.3,3.25,2,6,46.98,6
2011,0,3,7,1,0,0,5,10,2.17,1.3,9.4,2.2,7,0,0,0,7,10,0,1.88,9,2.4,0.28,49.3,7
2014,0,6,7,0,0,0,7,10,0,1.88,8.7,2.65,7,1,0,0,6,10,2.17,1.59,7.9,2.15,1.78,48.97,7
2014,0,1,7,1,0,0,5,10,2.17,1.3,7.5,2.5,6,2,0,0,2,9.42,4.2,0.43,4.6,2.1,0.5,45.04,5
2009,0,2,5,0,1,0,0,8.84,0.14,0,5.8,2,5,3,0,1,3,8.84,5.94,3.04,7.1,2,2,45.23,6
2014,0,3,7,3,1,0,6,10,6.23,1.59,6.8,2.55,7,2,0,0,5,10,4.2,1.3,7.9,2.03,3.5,56.04,8
2014,0,4,7,0,1,0,7,10,0.14,1.88,8.9,2.95,7,0,0,0,6,10,0,1.59,9.4,2.3,1,49.07,7
2013,0,4,6,1,1,0,3,9.71,2.46,0.79,8.3,3,5,0,1,0,2,9.13,0.14,0.57,8.9,2.1,1,48.5,7
2015,0,5,6,0,0,0,7,9.42,0,1.88,7.2,2.3,7,0,0,0,4,10,0,1.01,2.25,2.2,8,42.99,4
2010,1,1,7,3,0,0,4,10,5.94,1.01,6,3.5,7,2,0,0,1,10,4.2,0.14,7.7,2.6,0,53.23,8
2011,0,8,7,1,0,0,6,10,2.17,1.59,7.4,2.15,7,1,0,0,7,10,2.17,1.88,6.1,3.05,1.7,47.88,7
2015,0,7,7,3,0,0,7,10,5.94,1.88,7.8,4.8,7,1,0,0,7,10,2.17,1.88,6.5,2.4,10,65.55,9
2014,0,4,7,0,1,0,7,10,0.14,1.88,7,2.55,7,0,0,0,5,10,0,1.3,8.6,2.18,3.5,47.21,6
2015,0,3,7,0,0,0,7,10,0,1.88,4.5,2.3,7,0,0,0,6,10,0,1.73,4.25,2.6,11,46.83,6
2016,0,7,7,2,3,0,7,10,5.07,1.88,3,1.7,7,2,0,0,7,10,4.2,1.88,1.8,2.33,9.57,47.94,6
2010,0,11,2,0,0,0,1,4.2,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,4
2010,1,4,7,1,4,4,2,10,3.33,7.97,10,5.4,7,3,1,0,7,10,6.23,1.88,9,3.5,4.5,70.85,9
2009,0,2,7,2,1,0,2,10,4.49,0.43,6.9,3.5,5,0,0,0,0,8.55,0,0,5.7,3.1,0,45.81,6
2009,0,1,6,6,0,2,0,9.42,9.42,4.2,5.4,2.3,2,1,0,0,0,4.49,2.17,0,8.9,2,0,48.47,7
2015,0,3,7,1,0,0,6,10,2.17,1.59,7,2.5,7,0,0,0,4,10,0,1.01,3.25,2.1,10,48.97,7
2014,0,13,7,0,0,0,6,10,0,1.59,8.5,2.9,7,1,0,0,5,10,2.17,1.3,8.2,2.2,0.5,48.19,6
2016,0,7,7,0,0,0,7,10,0,1.88,2.9,2,7,3,0,0,7,10,5.94,1.88,4.4,2.45,9.85,49.07,7
2014,0,13,7,0,0,0,7,10,0,1.88,8.2,2.4,7,0,0,0,7,10,0,1.88,7.5,2.3,4.5,48.29,6
2014,1,3,7,2,2,0,7,10,4.78,1.88,5.7,2.95,7,2,0,0,7,10,4.2,1.88,8.7,2.35,8.78,60.98,9
2014,0,5,7,5,0,2,5,10,8.55,5.65,9.6,3.7,6,2,0,1,3,9.71,4.2,3.18,9.4,4.1,17.64,84.78,10
2013,0,13,7,1,5,0,7,10,3.62,1.88,6.5,3,7,0,6,0,7,10,1.59,1.88,8,3.2,9,59.13,9
2015,0,5,7,0,0,0,6,10,0,1.59,7.4,2.15,5,0,0,0,6,8.55,0,1.59,2.3,2.1,5,39.32,4
2013,0,5,3,0,0,0,1,5.94,0,0.14,0,0,1,0,0,0,1,2.17,0,0.14,0,0,0,6.15,4
2009,0,12,6,0,0,0,0,9.71,0,0,3.4,2.4,4,0,0,0,0,7.39,0,0,5.3,2.1,0,31.58,4
2016,1,3,7,0,0,0,7,10,0,1.88,6.3,3,7,0,0,0,7,10,0,1.88,3.5,2.6,7.92,46.54,6
2015,0,2,7,4,1,0,7,10,7.68,1.88,8.5,2.8,7,2,2,0,7,10,4.78,1.88,4.8,2.3,8,62.58,8
2016,0,12,7,0,4,0,7,10,1.01,1.88,5.2,1.5,1,0,0,0,0,2.17,0,0,0,0,6.75,27.04,4
2010,0,9,7,0,0,1,5,10,0,3.62,7.9,2.5,7,0,1,0,10,10,0.14,2.75,7.6,2.2,1,45.33,6
2013,0,14,7,0,0,0,6,10,0,1.59,2.9,2.2,3,0,0,0,4,5.94,0,1.01,3.9,2.7,0.5,30.18,4
2009,0,2,6,0,0,0,2,9.71,0,0.43,7.6,2.1,4,0,0,0,0,7.39,0,0,6.5,0,0,34.23,4
2014,0,12,7,0,1,0,7,10,0.14,1.88,8.4,2.2,5,2,1,0,5,8.55,4.49,1.3,8.3,2.5,3,51.44,7
2016,0,14,7,0,0,0,7,10,0,2.02,2.5,2,6,0,0,0,4,9.42,0,1.01,1.3,2.2,5.71,33.07,4
2009,0,8,6,0,0,0,1,9.71,0,0.14,8.8,2.1,4,0,0,0,1,7.97,0,0.14,4.05,2,0,36.57,4
2009,1,8,7,1,1,2,1,10,2.46,4.49,9.3,6.6,6,3,0,2,1,9.71,5.94,4.49,5.5,5.4,13.5,78.43,9
2009,0,11,6,0,0,0,4,9.71,0,1.01,8.5,2.1,5,0,0,0,6,8.55,0,1.59,9.8,0,0,40.9,4
2010,0,12,7,1,1,0,5,10,2.46,1.3,6.3,2.65,7,0,0,0,6,10,0,1.59,5.8,2.3,0,41.97,4
2016,1,2,7,1,2,0,7,10,2.75,1.88,3.6,2.7,7,2,1,0,7,10,4.49,1.88,3.1,2.2,9.78,50.18,7
2016,0,2,7,0,0,0,7,10,0,1.88,2.5,1.9,7,1,0,0,6,10,2.17,1.59,1.5,2.4,4.85,35.37,4
2014,0,4,0,0,0,0,0,1.88,0,0,0,0,1,0,0,0,0,2.17,0,0,0,0,0,3.04,4
2015,1,7,7,0,0,0,7,10,0,1.88,7.3,2.9,7,2,0,0,7,10,4.2,1.88,2.5,2.3,11,52.54,8
2013,0,5,7,0,0,0,7,10,0,1.88,6.3,2.1,7,0,0,0,6,10,0,1.59,8.5,2.1,8.25,49.97,7
2009,0,2,7,0,0,0,1,10,0,0.14,6.5,2,7,0,0,2,0,10,0,4.2,7.8,2.4,0,41.66,4
2016,0,10,7,0,0,0,7,10,0,1.88,4.8,1.9,7,0,1,1,6,10,0.14,3.91,2.4,2.8,27.25,61.44,9
2015,0,1,7,0,0,0,3,10,0,0.72,8.1,2.8,7,0,0,0,6,10,0,1.59,5.8,2.3,3,45.75,6
2010,0,9,7,2,1,1,5,10,4.49,3.62,9.3,2.3,7,2,0,0,7,10,4.2,1.88,5.6,2.5,1,53.09,8
2015,0,1,7,0,1,0,4,10,0.14,1.01,7.1,2.3,7,0,1,0,5,10,0.14,1.3,2.2,2.15,1,36.28,4
2015,0,5,7,0,0,0,6,10,0,1.59,7.8,2.1,7,0,0,0,6,10,0,1.59,2.2,2.2,8,43.82,4
2016,1,3,7,0,0,0,6,10,0,1.94,7.2,3.3,7,0,2,0,5,10,0.43,1.3,6,3,5.57,50.37,7
2013,0,7,7,0,1,0,5,10,0.14,1.3,4.2,2.1,6,3,0,0,7,9.71,5.94,1.88,6.4,2.4,2.25,45.03,5
2014,1,1,7,0,0,0,5,10,0,1.3,6.3,2.5,7,2,0,0,6,10,4.2,1.59,9.4,2.2,0,47.77,6
2010,0,9,7,1,0,0,2,10,2.17,0.43,3.9,0,3,0,0,0,1,5.94,0,0.14,3,2,0,26.39,4
2011,1,10,7,0,0,0,6,10,0,1.59,7.2,3,7,0,1,0,5,10,0.14,1.3,9,3.1,1,47.79,7
2010,0,6,7,0,0,0,4,10,0,1.01,5.2,2.3,6,0,0,0,13,9.42,0,3.62,2.9,2.8,0,34.77,4
2009,0,6,7,0,0,0,0,10,0,0,5.8,2,6,1,0,0,4,9.71,2.17,1.01,6.8,0,0,36.46,4
2015,0,9,7,2,1,0,7,10,4.49,1.88,7.2,2.4,7,1,0,0,7,10,2.17,1.88,2.7,2.1,6.5,49.5,7
2013,0,2,7,3,1,0,7,10,6.23,1.88,5.1,4.1,7,4,1,0,7,10,7.68,1.88,4.2,2.4,3,55.85,8
2011,0,1,7,0,0,0,1,10,0,0.14,5.9,2.1,7,3,0,0,1,10,5.94,0.14,7.6,2.3,0,45.59,6
2009,0,1,7,1,0,0,7,10,2.17,1.88,8.5,3.3,7,1,1,0,7,10,2.46,1.88,7,4.9,2,56.3,8
2014,1,8,7,0,0,0,7,10,0,1.88,6.7,2.55,7,1,1,0,7,10,2.46,1.88,7.6,2.4,5.5,50.44,7
2010,0,11,5,0,0,0,2,8.84,0,0.43,5,2.2,5,0,1,0,0,8.55,0.14,0,7,0,0,32.14,4
2013,1,13,7,2,4,0,7,10,5.36,1.88,8.2,4.5,7,1,4,0,7,10,3.33,1.88,8,2.7,17.5,74.98,9
2011,1,4,6,0,0,0,3,9.42,0,0.72,9.3,0,3,0,0,0,0,5.94,0,0,0,0,0,23.33,4
2011,0,10,5,0,1,0,1,8.55,0.14,0.14,0,2.7,2,0,0,0,0,4.2,0,0,0,2.35,0,18.58,4
2016,1,1,7,1,1,0,7,10,2.46,1.88,4,2.8,6,2,1,0,5,9.42,4.49,1.3,3.6,2.6,9.96,51.55,8
2013,0,9,7,0,0,0,7,10,0,1.88,7,2.7,7,2,0,0,7,10,4.2,1.88,7.5,2.5,1.5,48.87,7
2012,0,6,1,0,0,0,1,2.17,0,0.14,9.2,2.1,1,0,0,0,1,2.17,0,0.14,5.4,2,0,28.75,4
2013,0,6,7,2,2,0,5,10,4.78,1.3,5.2,2.9,7,1,1,0,7,10,2.46,1.88,8.9,2.9,4,54.81,8
2009,0,3,7,2,0,2,1,10,4.2,4.49,8.3,2.2,6,3,0,3,3,9.42,5.94,6.81,9.5,2.5,0,58.01,8
2009,0,5,7,0,0,0,0,10,0,0,3,2,7,0,0,0,0,10,0,0,6,2,0,33.25,4
2009,0,5,5,0,0,0,0,8.55,0,0,3.8,0,1,0,0,0,0,2.17,0,0,0,0,0,12.79,4
2012,0,7,7,1,4,0,5,10,3.33,1.3,5.5,2.1,7,4,3,0,1,10,8.26,0.14,5.8,2,11,59.25,8
2011,0,10,5,1,0,0,0,8.55,2.17,0,6.2,2.2,2,0,0,0,0,4.2,0,0,0,0,0,23.33,4
2014,0,3,7,0,0,0,6,10,0,1.59,8.5,2.3,7,0,0,0,6,10,0,1.59,8.5,2.08,2.64,47.35,6
2011,0,7,7,0,1,0,0,10,0.14,0,4.9,2.4,7,0,1,0,6,10,0.14,1.59,5.7,0,0.14,33.27,4
2010,0,3,7,0,0,1,5,10,0,3.62,9,2.2,7,0,0,0,6,10,0,1.59,8.6,2.2,0,46,6
2009,0,4,7,2,0,0,5,10,4.2,1.3,5.8,2.5,7,2,0,0,1,10,4.2,0.14,5.6,2,4,49.89,7
2011,1,6,7,1,0,0,6,10,2.17,1.59,9.6,2.3,7,0,1,0,7,10,0.14,1.88,9.9,2.2,0.7,51.13,7
2011,1,12,6,0,1,0,5,9.42,0.14,1.3,8.2,2.5,6,0,1,0,4,9.42,0.14,1.01,9.3,2.5,2.28,47.89,7
2013,1,5,7,0,0,0,6,10,0,1.59,5,2.6,7,1,0,0,7,10,2.17,1.88,8.5,2.4,2.75,46.41,6
2016,0,11,4,0,0,0,1,7.39,0,0.14,2.6,0,1,0,0,0,0,2.17,0,0,1,0,1.5,13.75,4
2011,0,1,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,3.68,4
2014,0,13,6,0,0,0,6,9.42,0,1.59,8.4,2.2,4,0,0,0,5,7.39,0,1.3,8.4,2.18,3,45,5
2016,0,10,7,1,0,0,7,10,2.17,1.88,3.7,1.9,7,1,1,0,7,10,2.46,1.88,1.6,2.8,10.64,46.15,5
2013,0,11,7,0,0,0,7,10,0,1.88,6,2.6,7,1,1,0,7,10,2.46,1.88,9.6,2.1,2,48.13,7
2014,0,11,7,2,1,0,4,10,4.49,1.01,7.5,2.3,6,1,0,0,7,9.42,2.17,1.88,4.8,2.3,3.64,49.01,7
2009,0,9,5,0,1,1,2,8.55,0.14,2.75,8.6,2.5,7,0,0,3,3,10,0,6.81,9.7,2.6,0,48.24,7
2009,0,3,7,0,0,0,4,10,0,1.01,6.6,2.2,6,2,0,6,1,9.42,4.2,9.71,7.3,2.2,0,46.52,7
2011,0,9,7,0,0,0,4,10,0,1.01,8.1,2.65,7,1,0,0,4,10,2.17,1.01,7.4,3.3,0,47.46,7
2016,0,9,7,0,0,0,7,10,0,1.88,3.1,2.1,5,0,0,0,6,8.84,0,1.59,2.7,2.4,4.57,34.89,4
2013,0,8,7,0,1,0,7,10,0.14,1.88,7,3.5,7,0,0,0,7,10,0,1.88,7.4,2.4,23.1,67.51,9
2014,0,6,7,0,2,0,7,10,0.43,1.88,7.8,2.1,7,0,0,0,7,10,0,1.88,8.4,2.1,4.5,48.47,6
2014,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.17,0,0,0,0,0,1.63,4
2014,0,3,7,0,0,0,6,10,0,1.59,8.5,2.5,7,0,0,0,7,10,0,1.88,8,2.2,3,47.72,6
2015,0,10,5,0,0,0,5,8.84,0,1.37,7.2,3.25,7,0,0,0,6,10,0,1.87,2.3,2.2,6,42.38,4
2014,0,9,7,2,1,0,7,10,4.49,1.88,6,2.9,7,1,0,0,6,10,2.17,1.59,8.3,2.55,3.14,53.08,8
2016,0,13,7,0,0,0,7,10,0,1.95,5,2,7,3,0,0,7,10,5.94,1.88,4.7,3.15,6.5,48.5,6
2013,0,14,7,0,0,0,6,10,0,1.59,3,2.2,7,0,2,0,7,10,0.43,1.88,6,2.7,2,38.12,4
2013,1,2,7,0,0,0,7,10,0,1.88,5.6,2.6,7,1,3,0,7,10,3.04,1.88,7.8,2.2,6.5,50.63,7
2009,1,3,6,0,0,0,2,9.42,0,0.43,5.1,2.2,7,0,0,0,0,10,0,0,8.5,2.3,0,39.55,4
2010,0,3,7,0,0,1,5,10,0,3.62,9.4,2.8,7,0,0,0,7,10,0,1.88,8,2.8,0,47.93,7
2009,0,3,4,0,0,0,1,7.39,0,0.14,7.1,2,0,0,0,0,0,0,0,0,0,0,0,17.95,4
2012,1,4,7,0,1,0,7,10,0.14,1.88,9.7,2.45,7,2,0,0,7,10,4.2,1.88,5.1,2.4,6.74,54.01,7
2014,1,6,7,1,1,0,7,10,2.46,1.88,8.8,2.55,7,2,0,0,6,10,4.2,1.59,8.3,2.23,4.42,56.69,8
2009,0,8,6,0,0,0,0,9.42,0,0,7.4,2.6,6,0,0,0,0,9.71,0,0,5,3.6,0,40.7,4
2014,1,12,7,0,0,0,7,10,0,1.88,8.4,2.2,7,1,1,0,7,10,2.46,1.88,9.7,2.1,3.5,52.05,7
2015,0,5,7,0,0,0,6,10,0,1.59,7.5,2.3,7,1,0,0,6,10,2.17,1.59,2.6,2.6,8,47.17,6
2013,0,2,7,0,0,0,7,10,0,1.88,5.2,2.3,7,0,0,0,7,10,0,1.88,5.6,2.2,3.25,40.57,4
2009,0,5,6,0,0,0,1,9.42,0,0.14,4.3,2.1,7,0,0,0,2,10,0,0.43,6,2,0,34.76,4
2015,1,12,7,0,1,0,7,10,0.14,1.88,7.7,3,6,1,2,0,6,9.42,2.75,1.73,9,2.15,4,53.96,8
2013,1,9,7,1,0,0,7,10,2.17,1.88,7,2.6,7,1,0,0,7,10,2.17,1.88,7.9,2.2,2.5,49.81,7
2014,0,12,7,5,2,1,6,10,9.13,3.91,8.4,2.9,7,6,0,0,7,10,9.42,1.88,9.9,3.2,23.44,91.99,10
2009,0,8,4,0,0,0,0,7.39,0,0,7.2,2.3,5,0,0,0,0,8.55,0,0,5.1,2.5,0,35.73,4
2016,0,2,7,1,2,0,3,10,2.75,0.72,2.5,1.8,5,1,1,0,2,8.84,2.46,0.43,1.4,0,0,27.97,4
2009,1,12,7,0,0,0,5,10,0,1.3,9.1,2.8,7,0,0,1,5,10,0,3.62,8.7,2.2,2,49.23,7
2011,0,12,7,0,1,0,5,10,0.14,1.3,9.6,2.35,6,0,1,0,5,9.42,0.14,1.3,9.5,2,2.28,49.26,7
2012,1,12,7,0,3,0,7,10,0.72,1.88,7.7,2.9,6,1,2,0,6,9.71,2.75,1.59,9,2.5,8.4,57.85,8
2015,0,11,7,0,1,0,7,10,0.14,1.88,8.3,2.5,7,1,1,0,7,10,2.46,2.3,2.7,2.9,9,50.8,7
2015,0,5,6,0,0,0,6,9.42,0,1.59,7.9,2.4,7,0,0,0,1,10,0,0.14,2.4,2.1,5,40.82,4
2012,0,1,7,0,1,0,7,10,0.14,1.88,8.4,3,7,0,1,0,7,10,0.14,1.88,6.9,2.2,11.72,56.17,7
2011,0,10,7,0,0,0,3,10,0,0.72,8.8,3.35,5,0,0,0,0,8.55,0,0,8.5,2.8,0,46.48,6
2013,0,7,5,0,0,0,4,8.55,0,1.01,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.77,4
2011,0,9,7,2,2,0,2,10,4.78,0.43,8.4,2.6,7,0,0,0,1,10,0,0.14,8.7,2.5,0.14,50.36,7
2013,0,14,7,1,1,0,6,10,2.46,1.59,3,2.4,3,0,0,0,3,5.94,0,0.72,0,2,0,26.44,4
2015,1,9,7,0,1,0,6,10,0.14,1.59,7.5,3.2,6,1,0,0,7,9.42,2.17,2.02,2.7,2.5,7.14,47.69,6
2013,1,3,7,5,0,0,6,10,8.55,1.59,9.6,3.8,5,1,0,0,7,8.84,2.17,1.88,8.2,2.8,18.25,77.77,9
2010,0,13,7,1,0,3,3,10,2.17,6.81,10,2.5,7,1,1,0,13,10,2.46,3.62,8.9,2.5,0,54.61,8
2016,0,2,6,0,2,0,1,9.42,0.43,0.14,2.7,1.7,6,1,1,0,3,9.71,2.46,0.72,4.2,0,3.07,32.9,4
2009,0,8,7,0,0,0,0,10,0,0,6,2.1,6,0,0,0,0,9.71,0,0,7.85,3.1,0,41.2,4
2011,0,3,7,0,0,0,5,10,0,1.3,8.8,2.2,7,0,0,0,6,10,0,1.59,9,2.3,0,45.85,6
2009,0,4,4,0,0,0,0,7.39,0,0,4.3,2.1,3,1,0,0,0,6.52,2.17,0,4,0,2,28.65,4
2015,0,2,7,0,0,0,6,10,0,1.59,8.7,2.7,7,0,1,0,7,10,0.14,1.88,5.2,2.1,9,51.56,7
2016,0,1,7,6,0,5,2,10,9.42,9.13,7.5,2.3,7,5,0,0,6,10,8.55,1.59,1.7,2.8,34.89,91.58,10
2009,0,7,3,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,2,6.56,4
2010,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014,0,1,6,0,1,0,5,9.42,0.14,1.3,6.1,2.5,7,2,0,0,6,10,4.2,1.59,9.4,2.1,2.14,49.19,7
2011,1,14,7,4,2,0,6,10,7.97,1.59,8.9,3.4,7,0,4,0,4,10,1.01,1.01,9.9,2.95,4,63.24,9
2011,0,12,7,1,2,0,1,10,2.75,0.14,6.1,3.4,7,1,3,0,3,10,3.04,0.72,9.3,2.95,0,51.37,8
2014,0,10,7,0,0,0,7,10,0,1.88,8.5,2.4,7,0,0,0,7,10,0,1.88,8.2,2.38,4.5,49.68,7
2014,0,12,7,1,0,0,7,10,2.17,1.88,8.2,2.2,7,1,0,0,7,10,2.17,1.88,9.7,2.1,3.5,53.68,8
2013,0,5,7,1,0,0,5,10,2.17,1.3,6.6,2.5,7,1,1,0,6,10,2.46,1.59,8,2.6,0.5,48.03,7
2010,0,12,7,0,0,1,5,10,0,3.62,7.5,2.1,7,0,4,0,10,10,1.01,2.75,6.8,2.8,1,45.05,5
2013,0,11,7,1,5,0,7,10,3.62,1.88,7.2,4.2,7,3,2,0,6,10,6.52,1.59,8.2,2.5,4.5,61.48,9
2013,0,1,7,0,1,0,5,10,0.14,1.3,5.3,2.7,7,0,1,0,7,10,0.14,1.88,4.6,2.8,3.5,41.58,4
2009,0,11,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,4.2,4
2013,0,13,7,0,1,1,6,10,0.14,3.91,4.6,2.4,7,3,2,0,7,10,6.52,1.88,7,2,5,50.31,7
2016,0,12,7,0,0,0,6,10,0,1.59,3.9,1.7,6,2,0,0,3,9.42,4.2,0.72,1,2,4.78,36.9,4
2009,0,13,2,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,4
2012,0,4,7,5,1,0,7,10,8.84,1.88,9.6,2.8,7,4,3,0,6,10,8.26,1.59,5.5,2.4,9.03,69.97,9
2009,0,8,7,0,0,0,5,10,0,1.3,8.7,2.6,7,0,0,0,0,10,0,0,4.3,2.4,0,40.33,4
2015,0,7,7,0,0,0,6,10,0,1.59,5.3,2.6,7,0,0,0,7,10,0,1.88,2.5,2.15,10,44.02,4
2015,0,7,7,1,1,0,7,10,2.46,1.88,7.9,4.1,7,1,0,0,7,10,2.17,1.88,4.75,3,12,61.25,8
2010,0,13,7,0,0,5,0,10,0,8.55,9.4,2.1,7,0,0,0,11,10,0,3.04,7.5,2.3,0,46.72,6
2010,0,12,7,0,0,0,0,10,0,0,0,0,1,0,0,0,0,2.17,0,0,0,0,0,9.13,4
2010,0,13,7,0,0,2,3,10,0,5.07,9.4,2.6,7,0,1,0,8,10,0.14,2.17,7.4,2.2,0,46.35,6
2010,0,3,7,0,0,0,2,10,0,0.43,0,2.6,5,0,0,0,2,8.55,0,0.43,6.4,2.2,0,30.53,4
2016,1,7,7,0,0,0,7,10,0,1.88,6.3,2.9,7,0,0,0,7,10,0,1.88,2.6,2.8,11.64,49.16,7
2009,0,9,7,0,0,0,4,10,0,1.01,8,2.7,6,0,0,0,3,9.71,0,0.72,6.7,2.7,0,43.04,4
2013,1,10,6,2,1,0,7,9.42,4.49,1.88,6.7,3,7,0,0,0,7,10,0,1.88,7.9,2.3,4.8,52.32,8
2016,0,12,7,1,1,0,6,10,2.46,1.59,7.5,3.2,6,1,1,0,7,9.42,2.46,1.88,5.5,3.1,6.71,55.34,8
2016,0,13,7,3,2,3,4,10,6.52,7.1,8.5,4,0,0,0,0,0,0,0,0,0,0,0,0,4
2013,0,4,7,1,0,0,6,10,2.17,1.59,6.2,2.6,7,1,0,0,6,10,2.17,1.59,8,2.2,4,50.29,7
2015,0,14,6,1,1,0,7,9.42,2.46,1.88,7.2,2.4,7,2,0,1,6,10,4.2,4.19,2.5,2.25,6.64,49.71,7
2012,0,12,6,0,1,0,6,9.42,0.14,1.59,9.2,2.65,7,2,0,0,6,10,4.2,1.59,5.5,2.5,6.16,53.25,7
2016,0,13,7,0,1,0,7,10,0.14,1.95,2.8,1.8,7,2,0,0,7,10,4.2,1.88,4.3,2.25,8.71,53.68,8
2009,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015,0,5,7,0,1,0,7,10,0.14,1.88,7.8,3.4,6,0,0,0,5,9.71,0,1.3,2.4,2.3,9,47.47,6
2011,1,2,7,0,0,0,6,10,0,1.59,7.4,3.4,7,1,0,0,7,10,2.17,1.88,6,2.4,3.12,48.06,7
2010,0,3,7,1,1,1,1,10,2.46,2.46,7.6,2.2,3,1,0,0,0,5.94,2.17,0,0,0,0,30.55,4
2009,0,11,6,0,1,0,3,9.71,0.14,0.72,6.8,2.3,7,0,0,0,6,10,0,1.59,9.1,2.1,2,45.08,5
